city,date,aqi,pollution,level,cond
阳泉,2012-02-27,88,二氧化硫,Ⅱ,良	
阳泉,2012-02-28,110,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-02-29,114,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-03-01,126,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-03-02,88,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-03,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-04,59,二氧化硫,Ⅱ,良	
阳泉,2012-03-05,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-06,45,--,Ⅰ,优	
阳泉,2012-03-07,65,二氧化硫,Ⅱ,良	
阳泉,2012-03-08,64,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-09,62,二氧化硫,Ⅱ,良	
阳泉,2012-03-10,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-11,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-12,68,二氧化硫,Ⅱ,良	
阳泉,2012-03-13,85,二氧化硫,Ⅱ,良	
阳泉,2012-03-14,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-15,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-16,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-17,87,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-18,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-19,48,--,Ⅰ,优	
阳泉,2012-03-20,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-21,94,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-22,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-23,78,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-24,52,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-25,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-26,81,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-27,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-28,66,二氧化硫,Ⅱ,良	
阳泉,2012-03-29,82,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-30,58,可吸入颗粒物,Ⅱ,良	
阳泉,2012-03-31,73,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-01,81,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-02,69,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-03,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-04,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-05,48,--,Ⅰ,优	
阳泉,2012-04-06,51,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-07,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-08,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-09,74,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-10,50,--,Ⅰ,优	
阳泉,2012-04-11,51,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-12,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-13,37,--,Ⅰ,优	
阳泉,2012-04-14,47,--,Ⅰ,优	
阳泉,2012-04-15,44,--,Ⅰ,优	
阳泉,2012-04-16,64,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-17,61,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-18,46,--,Ⅰ,优	
阳泉,2012-04-19,39,--,Ⅰ,优	
阳泉,2012-04-20,75,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-21,82,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-22,75,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-23,100,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-24,93,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-25,59,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-26,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-27,80,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-28,92,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-29,92,可吸入颗粒物,Ⅱ,良	
阳泉,2012-04-30,121,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-05-01,102,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-05-02,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-03,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-04,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-05,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-06,73,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-07,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-08,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-09,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-10,80,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-11,91,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-12,71,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-13,80,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-14,62,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-15,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-16,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-17,59,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-18,62,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-19,78,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-20,95,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-21,89,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-22,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-23,81,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-24,69,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-25,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-26,62,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-27,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-28,58,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-29,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-30,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-05-31,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-01,59,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-02,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-03,71,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-04,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-05,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-06,82,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-07,78,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-08,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-09,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-10,65,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-11,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-12,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-13,74,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-14,90,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-15,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-16,69,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-17,77,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-18,86,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-19,114,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-06-20,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-21,74,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-22,58,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-23,85,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-24,113,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-06-25,86,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-26,94,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-27,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-28,81,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-29,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-06-30,50,--,Ⅰ,优	
阳泉,2012-07-01,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-02,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-03,80,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-04,57,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-05,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-06,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-07,106,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-07-08,130,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-07-09,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-10,34,--,Ⅰ,优	
阳泉,2012-07-11,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-12,61,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-13,64,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-14,57,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-15,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-16,75,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-17,77,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-18,94,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-19,91,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-20,121,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-07-21,154,可吸入颗粒物,Ⅲ2,轻度污染	
阳泉,2012-07-22,85,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-23,52,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-24,67,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-25,83,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-26,102,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-07-26,102,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-07-27,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-28,92,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-29,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-30,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-07-31,52,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-01,30,--,Ⅰ,优	
阳泉,2012-08-02,57,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-03,78,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-04,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-05,62,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-06,69,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-07,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-08,110,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-08-09,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-10,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-11,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-12,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-13,54,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-14,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-15,74,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-16,84,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-17,87,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-18,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-19,69,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-20,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-21,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-22,57,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-23,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-24,99,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-25,116,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-08-26,134,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-08-27,151,可吸入颗粒物,Ⅲ2,轻度污染	
阳泉,2012-08-28,146,可吸入颗粒物,Ⅲ1,轻微污染	
阳泉,2012-08-29,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-30,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-08-31,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-01,73,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-02,37,--,Ⅰ,优	
阳泉,2012-09-03,36,--,Ⅰ,优	
阳泉,2012-09-04,37,--,Ⅰ,优	
阳泉,2012-09-05,48,--,Ⅰ,优	
阳泉,2012-09-06,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-07,44,--,Ⅰ,优	
阳泉,2012-09-08,57,二氧化硫,Ⅱ,良	
阳泉,2012-09-09,58,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-10,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-11,61,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-12,40,--,Ⅰ,优	
阳泉,2012-09-13,30,--,Ⅰ,优	
阳泉,2012-09-14,37,--,Ⅰ,优	
阳泉,2012-09-15,48,--,Ⅰ,优	
阳泉,2012-09-16,54,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-17,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-18,64,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-19,58,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-20,51,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-21,64,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-22,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-23,59,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-24,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-25,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-26,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-09-27,48,--,Ⅰ,优	
阳泉,2012-09-28,26,--,Ⅰ,优	
阳泉,2012-09-29,27,--,Ⅰ,优	
阳泉,2012-09-30,44,--,Ⅰ,优	
阳泉,2012-10-01,39,--,Ⅰ,优	
阳泉,2012-10-02,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-03,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-04,61,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-05,55,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-06,43,--,Ⅰ,优	
阳泉,2012-10-07,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-08,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-09,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-10,43,--,Ⅰ,优	
阳泉,2012-10-11,51,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-12,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-13,56,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-14,68,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-15,62,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-16,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-17,34,--,Ⅰ,优	
阳泉,2012-10-18,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-19,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-20,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-21,76,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-22,36,--,Ⅰ,优	
阳泉,2012-10-23,32,--,Ⅰ,优	
阳泉,2012-10-24,49,--,Ⅰ,优	
阳泉,2012-10-25,53,二氧化硫,Ⅱ,良	
阳泉,2012-10-26,63,二氧化硫,Ⅱ,良	
阳泉,2012-10-27,60,二氧化硫,Ⅱ,良	
阳泉,2012-10-28,53,可吸入颗粒物,Ⅱ,良	
阳泉,2012-10-29,48,--,Ⅰ,优	
阳泉,2012-10-30,55,二氧化硫,Ⅱ,良	
阳泉,2012-10-31,46,--,Ⅰ,优	
阳泉,2012-11-01,60,二氧化硫,Ⅱ,良	
阳泉,2012-11-02,59,二氧化硫,Ⅱ,良	
阳泉,2012-11-03,61,可吸入颗粒物,Ⅱ,良	
阳泉,2012-11-04,22,--,Ⅰ,优	
阳泉,2012-11-05,38,--,Ⅰ,优	
阳泉,2012-11-06,52,二氧化硫,Ⅱ,良	
阳泉,2012-11-07,61,二氧化硫,Ⅱ,良	
阳泉,2012-11-08,63,二氧化硫,Ⅱ,良	
阳泉,2012-11-09,59,二氧化硫,Ⅱ,良	
阳泉,2012-11-10,38,--,Ⅰ,优	
阳泉,2012-11-11,14,--,Ⅰ,优	
阳泉,2012-11-12,44,--,Ⅰ,优	
阳泉,2012-11-13,26,--,Ⅰ,优	
阳泉,2012-11-14,57,二氧化硫,Ⅱ,良	
阳泉,2012-11-15,69,二氧化硫,Ⅱ,良	
阳泉,2012-11-16,53,二氧化硫,Ⅱ,良	
阳泉,2012-11-17,48,--,Ⅰ,优	
阳泉,2012-11-18,65,二氧化硫,Ⅱ,良	
阳泉,2012-11-19,59,二氧化硫,Ⅱ,良	
阳泉,2012-11-20,66,二氧化硫,Ⅱ,良	
阳泉,2012-11-21,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-11-22,61,二氧化硫,Ⅱ,良	
阳泉,2012-11-23,36,--,Ⅰ,优	
阳泉,2012-11-24,49,--,Ⅰ,优	
阳泉,2012-11-25,55,二氧化硫,Ⅱ,良	
阳泉,2012-11-26,32,--,Ⅰ,优	
阳泉,2012-11-27,61,二氧化硫,Ⅱ,良	
阳泉,2012-11-28,70,可吸入颗粒物,Ⅱ,良	
阳泉,2012-11-29,72,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-01,48,--,Ⅰ,优	
阳泉,2012-12-02,68,二氧化硫,Ⅱ,良	
阳泉,2012-12-03,63,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-04,53,二氧化硫,Ⅱ,良	
阳泉,2012-12-05,29,--,Ⅰ,优	
阳泉,2012-12-06,41,--,Ⅰ,优	
阳泉,2012-12-07,46,--,Ⅰ,优	
阳泉,2012-12-08,14,--,Ⅰ,优	
阳泉,2012-12-09,44,--,Ⅰ,优	
阳泉,2012-12-10,65,二氧化硫,Ⅱ,良	
阳泉,2012-12-11,80,二氧化硫,Ⅱ,良	
阳泉,2012-12-12,89,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-13,86,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-14,66,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-15,73,二氧化硫,Ⅱ,良	
阳泉,2012-12-16,70,二氧化硫,Ⅱ,良	
阳泉,2012-12-17,66,二氧化硫,Ⅱ,良	
阳泉,2012-12-18,60,二氧化硫,Ⅱ,良	
阳泉,2012-12-19,59,二氧化硫,Ⅱ,良	
阳泉,2012-12-20,79,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-21,70,二氧化硫,Ⅱ,良	
阳泉,2012-12-22,58,二氧化硫,Ⅱ,良	
阳泉,2012-12-23,22,--,Ⅰ,优	
阳泉,2012-12-24,54,二氧化硫,Ⅱ,良	
阳泉,2012-12-25,62,二氧化硫,Ⅱ,良	
阳泉,2012-12-26,65,二氧化硫,Ⅱ,良	
阳泉,2012-12-28,102,二氧化硫,Ⅲ1,轻微污染	
阳泉,2012-12-29,60,可吸入颗粒物,Ⅱ,良	
阳泉,2012-12-30,25,--,Ⅰ,优	
阳泉,2012-12-31,56,二氧化硫,Ⅱ,良	
