beijing,71
shandong,70
hunan,40
guangxi,32
qinghai,22
jiangsu,53
ningxia,61
sichuan,44
shan3xi,44
liaoning,53
guangdong,34
jilin,27
anhui,52
tianjin,82
shanghai,57
xizang,27
gansu,60
hebei,57
hainan,17
neimenggu,74
haerbin,42
yunnan,40
hubei,45
zhejiang,62
chongqing,29
xinjiang,61
henan,59
shan1xi,59
guizhou,51
fujian,63
jiangxi,51
