province,average
beijing,59
shandong,38
hunan,42
guangxi,40
qinghai,50
jiangsu,60
ningxia,61
sichuan,56
shan3xi,56
liaoning,68
guangdong,28
jilin,60
anhui,52
tianjin,69
shanghai,66
xizang,22
gansu,82
hebei,55
hainan,17
neimenggu,78
haerbin,55
yunnan,49
hubei,47
zhejiang,55
chongqing,35
xinjiang,52
henan,62
shan1xi,53
guizhou,55
fujian,30
jiangxi,43
