province,average
beijing,63
shandong,72
hunan,63
guangxi,44
qinghai,58
jiangsu,94
ningxia,43
sichuan,64
shan3xi,65
liaoning,55
guangdong,42
jilin,51
anhui,74
tianjin,67
shanghai,93
xizang,53
gansu,66
hebei,71
hainan,25
neimenggu,53
haerbin,63
yunnan,60
hubei,77
zhejiang,57
chongqing,62
xinjiang,72
henan,71
shan1xi,49
guizhou,64
fujian,45
jiangxi,53
