beijing,117
shandong,55
hunan,62
guangxi,61
qinghai,62
jiangsu,45
ningxia,55
sichuan,72
shan3xi,68
liaoning,49
guangdong,50
jilin,51
anhui,57
tianjin,67
shanghai,29
xizang,46
gansu,69
hebei,75
hainan,33
neimenggu,57
haerbin,50
yunnan,66
hubei,62
zhejiang,45
chongqing,79
xinjiang,65
henan,90
shan1xi,86
guizhou,71
fujian,23
jiangxi,56
