beijing,28
shandong,58
hunan,29
guangxi,45
qinghai,54
jiangsu,58
ningxia,51
sichuan,43
shan3xi,38
liaoning,33
guangdong,34
jilin,15
anhui,48
tianjin,35
shanghai,68
xizang,40
gansu,60
hebei,31
hainan,18
neimenggu,50
haerbin,32
yunnan,25
hubei,30
zhejiang,53
chongqing,34
xinjiang,79
henan,40
shan1xi,29
guizhou,28
fujian,58
jiangxi,30
