beijing,50
shandong,78
hunan,108
guangxi,73
qinghai,69
jiangsu,139
ningxia,82
sichuan,80
shan3xi,56
liaoning,47
guangdong,52
jilin,41
anhui,88
tianjin,74
shanghai,63
xizang,54
gansu,129
hebei,55
hainan,34
neimenggu,48
haerbin,45
yunnan,44
hubei,85
zhejiang,78
chongqing,84
xinjiang,68
henan,69
shan1xi,55
guizhou,92
fujian,70
jiangxi,91
