beijing,57
shandong,87
hunan,62
guangxi,60
qinghai,136
jiangsu,74
ningxia,125
sichuan,71
shan3xi,85
liaoning,76
guangdong,46
jilin,71
anhui,61
tianjin,92
shanghai,79
xizang,71
gansu,82
hebei,111
hainan,37
neimenggu,93
haerbin,65
yunnan,54
hubei,64
zhejiang,62
chongqing,75
xinjiang,116
henan,82
shan1xi,81
guizhou,81
fujian,50
jiangxi,61
