province,average
beijing,52
shandong,57
hunan,58
guangxi,41
qinghai,53
jiangsu,50
ningxia,45
sichuan,41
shan3xi,29
liaoning,87
guangdong,29
jilin,62
anhui,56
tianjin,69
shanghai,34
xizang,33
gansu,49
hebei,55
hainan,18
neimenggu,47
haerbin,60
yunnan,41
hubei,65
zhejiang,44
chongqing,23
xinjiang,76
henan,35
shan1xi,26
guizhou,44
fujian,26
jiangxi,59
