province,average
beijing,55
shandong,0
hunan,0
guangxi,0
qinghai,0
jiangsu,0
ningxia,0
sichuan,0
shan3xi,0
liaoning,0
guangdong,0
jilin,0
anhui,0
tianjin,0
shanghai,0
xizang,0
gansu,0
hebei,0
hainan,0
neimenggu,0
haerbin,0
yunnan,0
hubei,0
zhejiang,0
chongqing,0
xinjiang,0
henan,0
shan1xi,0
guizhou,0
fujian,0
jiangxi,0
