beijing,118
shandong,74
hunan,77
guangxi,113
qinghai,84
jiangsu,68
ningxia,79
sichuan,76
shan3xi,102
liaoning,72
guangdong,84
jilin,65
anhui,90
tianjin,77
shanghai,49
xizang,60
gansu,111
hebei,75
hainan,30
neimenggu,78
haerbin,64
yunnan,64
hubei,82
zhejiang,81
chongqing,82
xinjiang,113
henan,69
shan1xi,94
guizhou,71
fujian,68
jiangxi,73
