beijing,62
shandong,72
hunan,78
guangxi,50
qinghai,77
jiangsu,49
ningxia,77
sichuan,62
shan3xi,113
liaoning,75
guangdong,39
jilin,66
anhui,51
tianjin,69
shanghai,46
xizang,37
gansu,69
hebei,60
hainan,25
neimenggu,54
haerbin,61
yunnan,49
hubei,71
zhejiang,37
chongqing,71
xinjiang,118
henan,86
shan1xi,78
guizhou,66
fujian,28
jiangxi,62
