beijing,18
shandong,64
hunan,85
guangxi,77
qinghai,66
jiangsu,92
ningxia,55
sichuan,61
shan3xi,58
liaoning,42
guangdong,77
jilin,38
anhui,101
tianjin,24
shanghai,61
xizang,50
gansu,89
hebei,39
hainan,54
neimenggu,50
haerbin,54
yunnan,59
hubei,86
zhejiang,67
chongqing,62
xinjiang,71
henan,54
shan1xi,37
guizhou,51
fujian,52
jiangxi,94
