beijing,36
shandong,54
hunan,66
guangxi,31
qinghai,58
jiangsu,62
ningxia,66
sichuan,61
shan3xi,72
liaoning,47
guangdong,55
jilin,69
anhui,64
tianjin,71
shanghai,40
xizang,44
gansu,80
hebei,48
hainan,22
neimenggu,52
haerbin,59
yunnan,61
hubei,75
zhejiang,58
chongqing,46
xinjiang,73
henan,64
shan1xi,53
guizhou,54
fujian,72
jiangxi,53
