beijing,107
shandong,53
hunan,75
guangxi,82
qinghai,94
jiangsu,60
ningxia,83
sichuan,64
shan3xi,137
liaoning,97
guangdong,63
jilin,115
anhui,71
tianjin,136
shanghai,44
xizang,58
gansu,109
hebei,118
hainan,29
neimenggu,108
haerbin,82
yunnan,62
hubei,77
zhejiang,64
chongqing,54
xinjiang,62
henan,101
shan1xi,76
guizhou,57
fujian,69
jiangxi,91
