province,average
beijing,49
shandong,49
hunan,39
guangxi,38
qinghai,52
jiangsu,64
ningxia,65
sichuan,57
shan3xi,60
liaoning,58
guangdong,38
jilin,53
anhui,76
tianjin,61
shanghai,72
xizang,24
gansu,75
hebei,56
hainan,26
neimenggu,65
haerbin,54
yunnan,33
hubei,63
zhejiang,55
chongqing,55
xinjiang,57
henan,58
shan1xi,51
guizhou,60
fujian,34
jiangxi,44
