province,average
beijing,108
shandong,73
hunan,75
guangxi,51
qinghai,100
jiangsu,76
ningxia,68
sichuan,78
shan3xi,157
liaoning,82
guangdong,57
jilin,88
anhui,80
tianjin,89
shanghai,66
xizang,59
gansu,98
hebei,79
hainan,29
neimenggu,97
haerbin,64
yunnan,67
hubei,77
zhejiang,80
chongqing,80
xinjiang,74
henan,94
shan1xi,72
guizhou,70
fujian,61
jiangxi,54
