province,average
beijing,133
shandong,52
hunan,71
guangxi,53
qinghai,96
jiangsu,49
ningxia,69
sichuan,65
shan3xi,95
liaoning,56
guangdong,49
jilin,66
anhui,59
tianjin,81
shanghai,56
xizang,36
gansu,133
hebei,62
hainan,20
neimenggu,97
haerbin,105
yunnan,67
hubei,83
zhejiang,83
chongqing,72
xinjiang,77
henan,70
shan1xi,88
guizhou,60
fujian,69
jiangxi,71
