beijing,100
shandong,67
hunan,54
guangxi,55
qinghai,80
jiangsu,40
ningxia,83
sichuan,78
shan3xi,94
liaoning,70
guangdong,69
jilin,64
anhui,59
tianjin,126
shanghai,45
xizang,28
gansu,94
hebei,84
hainan,34
neimenggu,90
haerbin,66
yunnan,65
hubei,75
zhejiang,67
chongqing,92
xinjiang,121
henan,85
shan1xi,94
guizhou,49
fujian,70
jiangxi,63
