province,average
beijing,17
shandong,56
hunan,59
guangxi,55
qinghai,63
jiangsu,52
ningxia,58
sichuan,52
shan3xi,52
liaoning,42
guangdong,62
jilin,34
anhui,49
tianjin,17
shanghai,49
xizang,38
gansu,71
hebei,24
hainan,19
neimenggu,52
haerbin,51
yunnan,58
hubei,55
zhejiang,50
chongqing,40
xinjiang,72
henan,48
shan1xi,55
guizhou,51
fujian,42
jiangxi,49
