province,average
beijing,150
shandong,86
hunan,69
guangxi,47
qinghai,65
jiangsu,66
ningxia,57
sichuan,47
shan3xi,61
liaoning,81
guangdong,42
jilin,57
anhui,75
tianjin,108
shanghai,28
xizang,38
gansu,64
hebei,83
hainan,22
neimenggu,70
haerbin,42
yunnan,55
hubei,86
zhejiang,59
chongqing,34
xinjiang,40
henan,74
shan1xi,77
guizhou,68
fujian,44
jiangxi,68
