beijing,64
shandong,86
hunan,98
guangxi,60
qinghai,74
jiangsu,72
ningxia,67
sichuan,87
shan3xi,98
liaoning,55
guangdong,60
jilin,44
anhui,71
tianjin,55
shanghai,55
xizang,62
gansu,232
hebei,61
hainan,27
neimenggu,71
haerbin,52
yunnan,70
hubei,93
zhejiang,64
chongqing,90
xinjiang,62
henan,90
shan1xi,72
guizhou,72
fujian,69
jiangxi,82
