province,average
beijing,118
shandong,61
hunan,60
guangxi,45
qinghai,77
jiangsu,50
ningxia,87
sichuan,64
shan3xi,111
liaoning,56
guangdong,41
jilin,71
anhui,54
tianjin,71
shanghai,46
xizang,59
gansu,96
hebei,71
hainan,22
neimenggu,98
haerbin,77
yunnan,68
hubei,67
zhejiang,53
chongqing,65
xinjiang,99
henan,54
shan1xi,99
guizhou,58
fujian,33
jiangxi,49
