province,average
beijing,111
shandong,69
hunan,35
guangxi,49
qinghai,64
jiangsu,50
ningxia,49
sichuan,49
shan3xi,63
liaoning,67
guangdong,37
jilin,77
anhui,44
tianjin,77
shanghai,56
xizang,48
gansu,73
hebei,70
hainan,26
neimenggu,84
haerbin,71
yunnan,63
hubei,41
zhejiang,55
chongqing,38
xinjiang,61
henan,69
shan1xi,65
guizhou,47
fujian,34
jiangxi,39
