beijing,67
shandong,54
hunan,71
guangxi,73
qinghai,79
jiangsu,98
ningxia,100
sichuan,70
shan3xi,68
liaoning,62
guangdong,49
jilin,80
anhui,70
tianjin,75
shanghai,105
xizang,51
gansu,108
hebei,57
hainan,26
neimenggu,70
haerbin,63
yunnan,68
hubei,85
zhejiang,87
chongqing,68
xinjiang,87
henan,62
shan1xi,64
guizhou,89
fujian,48
jiangxi,67
