beijing,64
shandong,70
hunan,56
guangxi,60
qinghai,104
jiangsu,81
ningxia,37
sichuan,78
shan3xi,71
liaoning,47
guangdong,65
jilin,60
anhui,68
tianjin,56
shanghai,93
xizang,51
gansu,67
hebei,55
hainan,17
neimenggu,48
haerbin,47
yunnan,77
hubei,64
zhejiang,72
chongqing,69
xinjiang,57
henan,66
shan1xi,51
guizhou,89
fujian,68
jiangxi,65
