beijing,97
shandong,61
hunan,50
guangxi,43
qinghai,70
jiangsu,60
ningxia,41
sichuan,67
shan3xi,76
liaoning,62
guangdong,52
jilin,73
anhui,52
tianjin,93
shanghai,57
xizang,48
gansu,47
hebei,80
hainan,20
neimenggu,75
haerbin,74
yunnan,47
hubei,65
zhejiang,58
chongqing,58
xinjiang,70
henan,63
shan1xi,81
guizhou,57
fujian,70
jiangxi,41
