province,average
beijing,62
shandong,61
hunan,79
guangxi,62
qinghai,72
jiangsu,57
ningxia,58
sichuan,72
shan3xi,84
liaoning,60
guangdong,48
jilin,47
anhui,62
tianjin,54
shanghai,45
xizang,45
gansu,80
hebei,55
hainan,15
neimenggu,77
haerbin,56
yunnan,70
hubei,82
zhejiang,71
chongqing,73
xinjiang,113
henan,56
shan1xi,69
guizhou,68
fujian,79
jiangxi,76
