beijing,26
shandong,50
hunan,43
guangxi,44
qinghai,30
jiangsu,50
ningxia,64
sichuan,44
shan3xi,43
liaoning,35
guangdong,28
jilin,33
anhui,44
tianjin,55
shanghai,28
xizang,34
gansu,71
hebei,40
hainan,31
neimenggu,55
haerbin,49
yunnan,34
hubei,47
zhejiang,31
chongqing,24
xinjiang,58
henan,59
shan1xi,45
guizhou,35
fujian,28
jiangxi,48
