beijing,111
shandong,83
hunan,51
guangxi,43
qinghai,60
jiangsu,76
ningxia,60
sichuan,79
shan3xi,71
liaoning,74
guangdong,49
jilin,67
anhui,68
tianjin,83
shanghai,78
xizang,38
gansu,74
hebei,66
hainan,17
neimenggu,82
haerbin,49
yunnan,48
hubei,62
zhejiang,72
chongqing,74
xinjiang,64
henan,65
shan1xi,78
guizhou,58
fujian,96
jiangxi,60
