beijing,123
shandong,83
hunan,68
guangxi,52
qinghai,215
jiangsu,63
ningxia,82
sichuan,75
shan3xi,91
liaoning,81
guangdong,35
jilin,77
anhui,48
tianjin,167
shanghai,43
xizang,50
gansu,78
hebei,110
hainan,19
neimenggu,136
haerbin,76
yunnan,65
hubei,81
zhejiang,53
chongqing,69
xinjiang,57
henan,81
shan1xi,76
guizhou,86
fujian,30
jiangxi,50
