province,average
beijing,97
shandong,62
hunan,58
guangxi,49
qinghai,66
jiangsu,60
ningxia,71
sichuan,101
shan3xi,61
liaoning,80
guangdong,44
jilin,76
anhui,57
tianjin,68
shanghai,45
xizang,40
gansu,104
hebei,57
hainan,26
neimenggu,87
haerbin,70
yunnan,60
hubei,69
zhejiang,46
chongqing,87
xinjiang,55
henan,52
shan1xi,72
guizhou,66
fujian,29
jiangxi,51
