beijing,100
shandong,43
hunan,54
guangxi,62
qinghai,52
jiangsu,43
ningxia,68
sichuan,80
shan3xi,69
liaoning,56
guangdong,55
jilin,71
anhui,52
tianjin,58
shanghai,36
xizang,42
gansu,64
hebei,71
hainan,44
neimenggu,89
haerbin,58
yunnan,76
hubei,44
zhejiang,42
chongqing,76
xinjiang,71
henan,67
shan1xi,90
guizhou,80
fujian,40
jiangxi,51
