beijing,90
shandong,66
hunan,58
guangxi,47
qinghai,75
jiangsu,76
ningxia,107
sichuan,58
shan3xi,70
liaoning,58
guangdong,41
jilin,60
anhui,74
tianjin,72
shanghai,70
xizang,33
gansu,79
hebei,57
hainan,20
neimenggu,81
haerbin,63
yunnan,63
hubei,67
zhejiang,71
chongqing,28
xinjiang,91
henan,65
shan1xi,66
guizhou,50
fujian,59
jiangxi,47
