province,average
beijing,65
shandong,63
hunan,54
guangxi,62
qinghai,68
jiangsu,59
ningxia,52
sichuan,51
shan3xi,50
liaoning,62
guangdong,52
jilin,74
anhui,56
tianjin,68
shanghai,44
xizang,29
gansu,61
hebei,52
hainan,37
neimenggu,58
haerbin,55
yunnan,54
hubei,59
zhejiang,50
chongqing,42
xinjiang,48
henan,55
shan1xi,51
guizhou,56
fujian,41
jiangxi,48
