beijing,36
shandong,69
hunan,60
guangxi,56
qinghai,70
jiangsu,97
ningxia,30
sichuan,66
shan3xi,76
liaoning,40
guangdong,45
jilin,54
anhui,93
tianjin,48
shanghai,98
xizang,66
gansu,68
hebei,53
hainan,22
neimenggu,43
haerbin,55
yunnan,81
hubei,80
zhejiang,92
chongqing,69
xinjiang,104
henan,70
shan1xi,55
guizhou,58
fujian,61
jiangxi,76
