province,average
beijing,49
shandong,81
hunan,67
guangxi,48
qinghai,75
jiangsu,61
ningxia,76
sichuan,58
shan3xi,71
liaoning,78
guangdong,30
jilin,58
anhui,73
tianjin,59
shanghai,52
xizang,42
gansu,79
hebei,69
hainan,13
neimenggu,68
haerbin,67
yunnan,46
hubei,73
zhejiang,59
chongqing,63
xinjiang,129
henan,71
shan1xi,50
guizhou,43
fujian,38
jiangxi,58
