beijing,56
shandong,60
hunan,78
guangxi,71
qinghai,67
jiangsu,98
ningxia,77
sichuan,65
shan3xi,62
liaoning,61
guangdong,69
jilin,58
anhui,87
tianjin,78
shanghai,113
xizang,27
gansu,76
hebei,58
hainan,42
neimenggu,63
haerbin,46
yunnan,45
hubei,94
zhejiang,94
chongqing,79
xinjiang,75
henan,68
shan1xi,61
guizhou,68
fujian,70
jiangxi,84
