province,average
beijing,79
shandong,94
hunan,115
guangxi,94
qinghai,98
jiangsu,83
ningxia,75
sichuan,53
shan3xi,117
liaoning,89
guangdong,65
jilin,95
anhui,84
tianjin,113
shanghai,61
xizang,36
gansu,82
hebei,104
hainan,36
neimenggu,85
haerbin,71
yunnan,47
hubei,113
zhejiang,73
chongqing,58
xinjiang,193
henan,116
shan1xi,83
guizhou,59
fujian,59
jiangxi,91
