beijing,49
shandong,76
hunan,51
guangxi,52
qinghai,65
jiangsu,73
ningxia,79
sichuan,55
shan3xi,65
liaoning,57
guangdong,62
jilin,54
anhui,73
tianjin,62
shanghai,64
xizang,81
gansu,64
hebei,66
hainan,24
neimenggu,56
haerbin,51
yunnan,58
hubei,57
zhejiang,70
chongqing,65
xinjiang,95
henan,62
shan1xi,69
guizhou,47
fujian,55
jiangxi,62
