province,average
beijing,69
shandong,66
hunan,40
guangxi,35
qinghai,29
jiangsu,59
ningxia,75
sichuan,54
shan3xi,51
liaoning,72
guangdong,29
jilin,51
anhui,48
tianjin,86
shanghai,63
xizang,44
gansu,57
hebei,67
hainan,17
neimenggu,65
haerbin,38
yunnan,39
hubei,65
zhejiang,54
chongqing,33
xinjiang,66
henan,47
shan1xi,66
guizhou,47
fujian,47
jiangxi,48
