beijing,137
shandong,59
hunan,61
guangxi,65
qinghai,65
jiangsu,57
ningxia,75
sichuan,58
shan3xi,56
liaoning,71
guangdong,29
jilin,29
anhui,60
tianjin,111
shanghai,19
xizang,34
gansu,79
hebei,75
hainan,18
neimenggu,73
haerbin,48
yunnan,87
hubei,77
zhejiang,36
chongqing,56
xinjiang,47
henan,74
shan1xi,80
guizhou,92
fujian,42
jiangxi,44
