province,average
beijing,83
shandong,69
hunan,76
guangxi,74
qinghai,81
jiangsu,62
ningxia,56
sichuan,52
shan3xi,88
liaoning,62
guangdong,62
jilin,75
anhui,69
tianjin,66
shanghai,61
xizang,48
gansu,73
hebei,78
hainan,29
neimenggu,56
haerbin,55
yunnan,55
hubei,124
zhejiang,82
chongqing,37
xinjiang,36
henan,91
shan1xi,52
guizhou,55
fujian,52
jiangxi,77
