province,average
beijing,208
shandong,56
hunan,46
guangxi,52
qinghai,57
jiangsu,43
ningxia,57
sichuan,59
shan3xi,77
liaoning,62
guangdong,35
jilin,74
anhui,49
tianjin,139
shanghai,40
xizang,44
gansu,76
hebei,87
hainan,25
neimenggu,72
haerbin,73
yunnan,50
hubei,51
zhejiang,62
chongqing,39
xinjiang,52
henan,60
shan1xi,79
guizhou,64
fujian,30
jiangxi,36
