beijing,21
shandong,54
hunan,41
guangxi,32
qinghai,66
jiangsu,67
ningxia,63
sichuan,37
shan3xi,77
liaoning,54
guangdong,42
jilin,77
anhui,80
tianjin,61
shanghai,78
xizang,44
gansu,50
hebei,49
hainan,23
neimenggu,43
haerbin,62
yunnan,46
hubei,79
zhejiang,83
chongqing,35
xinjiang,77
henan,71
shan1xi,51
guizhou,37
fujian,44
jiangxi,72
