province,average
beijing,83
shandong,60
hunan,72
guangxi,85
qinghai,43
jiangsu,67
ningxia,62
sichuan,63
shan3xi,100
liaoning,60
guangdong,77
jilin,52
anhui,62
tianjin,67
shanghai,59
xizang,53
gansu,80
hebei,65
hainan,47
neimenggu,76
haerbin,44
yunnan,50
hubei,88
zhejiang,65
chongqing,55
xinjiang,88
henan,85
shan1xi,57
guizhou,63
fujian,53
jiangxi,87
