beijing,88
shandong,68
hunan,50
guangxi,44
qinghai,66
jiangsu,72
ningxia,51
sichuan,66
shan3xi,59
liaoning,65
guangdong,36
jilin,56
anhui,67
tianjin,88
shanghai,66
xizang,50
gansu,75
hebei,64
hainan,19
neimenggu,83
haerbin,55
yunnan,54
hubei,84
zhejiang,61
chongqing,58
xinjiang,72
henan,73
shan1xi,69
guizhou,59
fujian,44
jiangxi,50
