province,average
beijing,62
shandong,54
hunan,63
guangxi,47
qinghai,45
jiangsu,66
ningxia,56
sichuan,71
shan3xi,43
liaoning,58
guangdong,35
jilin,52
anhui,73
tianjin,58
shanghai,66
xizang,40
gansu,63
hebei,45
hainan,33
neimenggu,61
haerbin,49
yunnan,68
hubei,52
zhejiang,68
chongqing,55
xinjiang,76
henan,49
shan1xi,39
guizhou,75
fujian,43
jiangxi,75
