province,average
beijing,57
shandong,61
hunan,58
guangxi,52
qinghai,89
jiangsu,44
ningxia,54
sichuan,63
shan3xi,70
liaoning,61
guangdong,29
jilin,68
anhui,55
tianjin,58
shanghai,43
xizang,42
gansu,77
hebei,63
hainan,25
neimenggu,73
haerbin,58
yunnan,69
hubei,54
zhejiang,47
chongqing,56
xinjiang,70
henan,55
shan1xi,72
guizhou,43
fujian,25
jiangxi,53
