province,average
beijing,40
shandong,84
hunan,73
guangxi,98
qinghai,68
jiangsu,74
ningxia,79
sichuan,58
shan3xi,78
liaoning,57
guangdong,73
jilin,61
anhui,68
tianjin,62
shanghai,42
xizang,46
gansu,77
hebei,60
hainan,58
neimenggu,54
haerbin,46
yunnan,51
hubei,86
zhejiang,54
chongqing,54
xinjiang,79
henan,88
shan1xi,58
guizhou,59
fujian,53
jiangxi,91
